District,pct_ICU,daily_tests_per_million_14ma,TPR,rate_increase_new_cases,daily_cases_per_million,category,dates,is_change
Srikakulam,100,1615.9188381100325,1.5185658308334888,-127.7882797731569,988.4895716569853,RED,2021-07-17,False
Srikakulam,100,1629.7422026019096,1.4971465979762903,-98.95437262357416,1100.2125696511505,RED,2021-07-18,False
Srikakulam,100,1627.6547817893777,1.4691423115835673,-93.69544131910767,602.2683468029835,RED,2021-07-19,False
Srikakulam,100,1627.3532654497897,1.3839005757938545,-99.07312049433574,924.1193675146516,RED,2021-07-20,False
Srikakulam,100,1630.530783797755,1.3043911181917753,-103.05343511450381,934.8477348717072,RED,2021-07-21,False
Srikakulam,100,1603.5566681869277,1.2409962683328994,-69.46386946386947,681.806242725982,RED,2021-07-22,False
Srikakulam,100,1558.2596365549875,1.2413485152935924,-68.94484412470024,646.2916473371082,RED,2021-07-23,False
Srikakulam,100,1531.0303917337392,1.2573661965430003,-62.40963855421688,804.2576080772028,RED,2021-07-24,False
Srikakulam,100,1522.0080951106854,1.2770107585870591,-51.909307875895,833.1132168306627,RED,2021-07-25,False
Srikakulam,100,1515.3979292043346,1.2749284478932306,-50.42016806722689,601.8984031010161,RED,2021-07-26,False
Srikakulam,100,1488.284652206005,1.2701034783692806,-48.711656441717786,569.7133010298493,RED,2021-07-27,False
Srikakulam,100,1462.447021259778,1.2671678244044786,-45.68210262828536,743.5868409545435,RED,2021-07-28,False
Srikakulam,100,1442.5701364115582,1.209061530298889,-51.86170212765957,779.4713800453846,RED,2021-07-29,False
Srikakulam,100,1441.108941842786,1.16683297389513,-55.58620689655172,765.0435756686547,RED,2021-07-30,False
Srikakulam,100,1424.4095753425315,1.1967955189370503,-43.945578231292515,761.3441386489804,RED,2021-07-31,False
Srikakulam,100,1399.012622123395,1.1721016595102705,-48.797736916548786,846.0612463995229,RED,2021-08-01,False
Srikakulam,100,1383.7512566273292,1.1766480615477448,-46.866096866096846,571.9329632416539,RED,2021-08-02,False
Srikakulam,100,1359.1660781686214,1.1962253203870241,-38.5164051355207,571.9329632416539,RED,2021-08-03,False
Madurai,100,,,,,GRAY,2020-01-30,
Madurai,100,,,,,GRAY,2020-01-31,False
Madurai,100,,,,,GRAY,2020-02-01,False
Madurai,100,,,,,GRAY,2020-02-02,False
Madurai,100,,,,,GRAY,2020-02-03,False
Madurai,100,,,,,GRAY,2020-02-04,False
Madurai,100,,,,,GRAY,2020-02-05,False
Madurai,100,,,,,GRAY,2020-02-06,False
Madurai,100,,,,,GRAY,2020-02-07,False
Madurai,100,,,,,GRAY,2020-02-08,False
Madurai,100,,,,,GRAY,2020-02-09,False
Madurai,100,,,,,GRAY,2020-02-10,False
Madurai,100,,,,,GRAY,2020-02-11,False
Madurai,100,,,,,GRAY,2020-02-12,False
Madurai,100,,,,,GRAY,2020-02-13,False
Madurai,100,,,,,GRAY,2020-02-14,False
Madurai,100,,,,,GRAY,2020-02-15,False
Madurai,100,,,,,GRAY,2020-02-16,False
Madurai,100,,,,,GRAY,2020-02-17,False
Madurai,100,,,,,GRAY,2020-02-18,False
Madurai,100,,,,,GRAY,2020-02-19,False
Madurai,100,,,,,GRAY,2020-02-20,False
Madurai,100,,,,,GRAY,2020-02-21,False
Madurai,100,,,,,GRAY,2020-02-22,False
Madurai,100,,,,,GRAY,2020-02-23,False
Madurai,100,,,,,GRAY,2020-02-24,False
Madurai,100,,,,,GRAY,2020-02-25,False
Madurai,100,,,,,GRAY,2020-02-26,False
Madurai,100,,,,,GRAY,2020-02-27,False
Madurai,100,,,,,GRAY,2020-02-28,False
Madurai,100,,,,,GRAY,2020-02-29,False
Madurai,100,,,,,GRAY,2020-03-01,False
Madurai,100,,,,,GRAY,2020-03-02,False
Madurai,100,,,,,GRAY,2020-03-03,False
Madurai,100,,,,,GRAY,2020-03-04,False
Madurai,100,,,,,GRAY,2020-03-05,False
Madurai,100,,,,,GRAY,2020-03-06,False
Madurai,100,,,,,GRAY,2020-03-07,False
Madurai,100,,,,,GRAY,2020-03-08,False
Madurai,100,,,,,GRAY,2020-03-09,False
Madurai,100,,,,,GRAY,2020-03-10,False
Madurai,100,,,,,GRAY,2020-03-11,False
Madurai,100,,,,,GRAY,2020-03-12,False
Madurai,100,,,,,GRAY,2020-03-13,False
Madurai,100,,,,,GRAY,2020-03-14,False
Madurai,100,,,,,GRAY,2020-03-15,False
Madurai,100,,,,,GRAY,2020-03-16,False
Madurai,100,,,,,GRAY,2020-03-17,False
Madurai,100,,,,,GRAY,2020-03-18,False
Madurai,100,,,,,GRAY,2020-03-19,False
Madurai,100,,,,,GRAY,2020-03-20,False
Madurai,100,,,,,GRAY,2020-03-21,False
Madurai,100,,,,,GRAY,2020-03-22,False
Madurai,100,,,,,GRAY,2020-03-23,False
Madurai,100,,,,,GRAY,2020-03-24,False
Madurai,100,,,,,GRAY,2020-03-25,False
Madurai,100,,,,,GRAY,2020-03-26,False
Madurai,100,,,,,GRAY,2020-03-27,False
Madurai,100,,,,,GRAY,2020-03-28,False
Madurai,100,,,,,GRAY,2020-03-29,False
Madurai,100,,,,,GRAY,2020-03-30,False
Madurai,100,,,,,GRAY,2020-03-31,False
Madurai,100,,,,,GRAY,2020-04-01,False
Madurai,100,,,,,GRAY,2020-04-02,False
Madurai,100,47.25357032942182,,,,GRAY,2020-04-03,False
Madurai,100,47.25357032942182,,,,GRAY,2020-04-04,False
Madurai,100,47.25357032942182,,,,GRAY,2020-04-05,False
Madurai,100,47.25357032942182,,,,GRAY,2020-04-06,False
Madurai,100,47.25357032942182,,,,GRAY,2020-04-07,False
Madurai,100,33.905970918189034,,,,GRAY,2020-04-08,False
Madurai,100,30.990977943322104,,,,GRAY,2020-04-09,False
Madurai,100,26.84861950535331,,,,GRAY,2020-04-10,False
Madurai,100,25.09962372043315,,,,GRAY,2020-04-11,False
Madurai,100,22.655120839755266,,,,GRAY,2020-04-12,False
Madurai,100,23.232274837285306,,,,GRAY,2020-04-13,False
Madurai,100,30.760846918990506,,,,GRAY,2020-04-14,False
Madurai,100,31.229632338925246,,,,GRAY,2020-04-15,False
Madurai,100,33.23091991348301,,,,GRAY,2020-04-16,False
Madurai,100,33.20023577690546,,,,GRAY,2020-04-17,False
Madurai,100,36.430438518432645,,,,GRAY,2020-04-18,False
Madurai,100,39.63367641266441,,,,GRAY,2020-04-19,False
Madurai,100,42.60374347882436,,,,GRAY,2020-04-20,False
Madurai,100,45.10568076899356,,,,GRAY,2020-04-21,False
Madurai,100,49.11653576448716,,,,GRAY,2020-04-22,False
Madurai,100,53.69723901070662,,,,GRAY,2020-04-23,False
Madurai,100,58.562866382289016,,,,GRAY,2020-04-24,False
Madurai,100,64.32710061078527,,,,GRAY,2020-04-25,False
Madurai,100,70.44201068588207,,,,GRAY,2020-04-26,False
Madurai,100,75.11038289375166,1.3333333333333333,,17.1151043428919,GRAY,2020-04-27,False
Madurai,100,75.63639666365246,1.3333333333333333,,,GRAY,2020-04-28,False
Madurai,100,80.54585851605992,1.3333333333333333,,,GRAY,2020-04-29,False
Madurai,100,85.84983069589298,1.2693935119887165,,52.99099613856915,GRAY,2020-04-30,False
Madurai,100,91.30722355861377,1.08010801080108,,66.81473426167415,GRAY,2020-05-01,False
Madurai,100,95.66875440070791,0.847457627118644,,76.03055967707748,GRAY,2020-05-02,False
Madurai,100,100.05220248321456,0.7583417593528817,,87.55034144633164,GRAY,2020-05-03,False
Madurai,100,106.2547815199615,0.6359300476947536,,173.45499978276982,GRAY,2020-05-04,False
Madurai,100,111.58067094020711,0.5644090305444888,,167.2014039651747,GRAY,2020-05-05,False
Madurai,100,118.39693270850493,1.035544360481388,,253.76433554557028,GRAY,2020-05-06,False
Madurai,100,125.03785655350255,1.035544360481388,,,GRAY,2020-05-07,False
Madurai,100,131.96370452386307,0.937950937950938,,197.48197318721424,GRAY,2020-05-08,False
Madurai,100,137.04850429957082,0.937950937950938,,,GRAY,2020-05-09,False
Madurai,100,142.440145441054,0.9115963536145856,,220.19240010374386,GRAY,2020-05-10,False
Madurai,100,146.73592456191054,0.8752289843272949,6.976744186046508,262.65102433899494,RED,2020-05-11,True
Madurai,100,151.05362092317958,0.8752289843272949,6.976744186046508,,GRAY,2020-05-12,True
Madurai,100,155.37131728444865,0.8259911894273128,2.22222222222222,167.5305405871534,RED,2020-05-13,True
Madurai,100,157.36578616198918,0.8665824155984835,-3.1250000000000075,147.1240700244746,RED,2020-05-14,False
Madurai,100,159.25066883746706,0.9955555555555555,21.428571428571427,142.84529393875164,RED,2020-05-15,False
Madurai,100,159.64517916489265,1.0455431508063087,39.40677966101694,156.9981686838353,RED,2020-05-16,False
Madurai,100,161.90265492738357,1.2182387747998609,52.857142857142854,210.31830144438314,RED,2020-05-17,False
Madurai,100,160.30269637726866,1.269169751454257,59.25925925925927,176.41722938057805,RED,2020-05-18,False
Madurai,100,158.8999929908665,1.3714506470929109,65.79476861167002,,GRAY,2020-05-19,True
Madurai,100,157.49728960446438,1.1734793663211422,22.916666666666668,244.54851013016696,RED,2020-05-20,True
Madurai,100,155.89733105434945,1.4022009229676962,35.60126582278481,255.41001865546374,RED,2020-05-21,False
Madurai,100,154.66996559124757,1.9720329867335962,56.66666666666667,258.70138487525065,RED,2020-05-22,False
Madurai,100,153.66177253227104,1.8402891883010188,53.571428571428584,249.81469608182599,RED,2020-05-23,False
Madurai,100,152.6535794732945,1.8874172185430464,54.73684210526316,251.78951581369813,RED,2020-05-24,False
Madurai,100,152.631662232882,1.9841269841269842,57.0,,GRAY,2020-05-25,True
Madurai,100,151.2508760868924,1.874790759959826,53.92857142857144,212.622257798234,RED,2020-05-26,True
Madurai,100,149.82625546007773,1.9800304620071079,58.04195804195804,268.90462015659006,RED,2020-05-27,False
Madurai,100,150.08926234502815,1.9760175646005742,55.24475524475525,272.19598637637694,RED,2020-05-28,False
Madurai,100,149.78242097925266,1.9510399411006811,47.16981132075472,,GRAY,2020-05-29,True
Madurai,100,151.66730365473052,2.192426164160174,51.239669421487605,308.73015141601155,RED,2020-05-30,True
Madurai,100,151.42621401019267,2.142338416848221,40.67796610169491,378.17797865351525,RED,2020-05-31,False
Madurai,100,151.66730365473052,2.280388657545112,43.08300395256917,,GRAY,2020-06-01,True
Madurai,100,152.36865534793156,2.106410023606319,32.672413793103445,359.0880545787512,RED,2020-06-02,True
Madurai,100,154.4069587062972,2.0357142857142856,42.10526315789473,423.2696958645958,RED,2020-06-03,False
Madurai,100,158.06713785519025,1.5952835096237212,14.130434782608694,455.5250848185075,RED,2020-06-04,False
Madurai,100,160.85062738758197,1.153715643026807,-61.76470588235294,473.29846240535676,RED,2020-06-05,False
Madurai,100,164.4012203344124,1.1889035667107002,-42.592592592592595,479.8811948449306,RED,2020-06-06,False
Madurai,100,168.083316723718,1.2853470437017995,-30.625000000000004,498.6419822977159,RED,2020-06-07,False
Madurai,100,170.97639245817234,1.2406947890818858,-41.1764705882353,514.1114035307144,RED,2020-06-08,False
Madurai,100,173.67221302891397,1.4195583596214512,-13.131313131313139,554.5952080340933,RED,2020-06-09,False
Madurai,100,179.589867940298,1.4080618442849255,-14.705882352941176,634.2462705529364,RED,2020-06-10,False
Madurai,100,183.79797809950435,1.5330823023130715,-2.6315789473684212,617.1311662100445,RED,2020-06-11,False
Madurai,100,190.13206057872645,1.7685083546773996,13.605015673981185,652.3487847617644,RED,2020-06-12,False
Madurai,100,194.9976879503089,1.6743854649091556,-1.4184397163120517,654.6527411156152,RED,2020-06-13,False
Madurai,100,200.47699805344223,1.7068388882481835,5.773955773955784,649.7156917859348,RED,2020-06-14,False
Madurai,100,206.92066673472704,1.7371041203262367,1.8292682926829205,606.5987943067264,RED,2020-06-15,False
Madurai,100,214.39444571540082,1.8912287875690044,20.196560196560192,498.6419822977159,RED,2020-06-16,False
Madurai,100,224.82705215176668,2.0179372197309418,29.90777338603426,715.5430161816729,RED,2020-06-17,False
Madurai,100,234.27338276956857,1.9833473664514922,44.768439108061756,704.6815076563761,RED,2020-06-18,False
Madurai,100,245.14433401418512,2.3066607063030844,66.45525017618041,696.1239554849302,RED,2020-06-19,False
Madurai,100,260.9466643516216,2.838904753905594,72.88864981172672,788.6113462609421,RED,2020-06-20,False
Madurai,100,274.8202775327552,3.134221229763139,74.09206569511913,833.3739268500441,RED,2020-06-21,False
Madurai,100,285.4720563732464,4.084452975047984,81.35964912280703,891.960245562251,RED,2020-06-22,False
Madurai,100,296.4087593391005,4.84324164448388,82.36641221374046,828.107740898385,RED,2020-06-23,False
Madurai,100,309.62485530785807,5.167409924258512,83.69863013698631,942.976421968948,RED,2020-06-24,False
Madurai,100,324.04639949930504,6.195468380114981,85.48034934497817,1154.9404065232245,RED,2020-06-25,False
Madurai,100,338.2049368058016,7.018339705787052,85.58136231266424,1199.7029871123264,RED,2020-06-26,False
Madurai,100,353.72234301787506,8.017844971807422,88.26536678159552,1222.0842774068774,RED,2020-06-27,False
Madurai,100,366.7192665825074,9.377241214439398,89.84164337892827,1296.79829059604,RED,2020-06-28,False
Madurai,100,377.392962663411,10.802021023288228,91.18279569892474,1299.7605201938484,RED,2020-06-29,False
Madurai,100,387.496810493589,11.838235294117647,91.16101290014333,1297.7857004619761,RED,2020-06-30,False
Madurai,100,393.0418723179598,13.187977471700217,91.24735729386893,1277.708366521276,RED,2020-07-01,False
Madurai,100,399.2444513547068,14.48177426438296,91.96360879454132,1429.4403492534523,RED,2020-07-02,False
Madurai,100,406.1264648442423,15.504587155963304,91.01983988861818,1424.8324365457506,RED,2020-07-03,False
Madurai,100,408.8222854149839,16.833753283654104,89.23566878980891,1408.7047420687948,RED,2020-07-04,False
Madurai,100,411.97836803438867,17.981592807362876,88.37278106508874,1365.9169812115651,RED,2020-07-05,False
Madurai,100,419.4959814958876,18.228840125391848,84.75207795930066,1259.6058523124482,RED,2020-07-06,False
Madurai,100,430.323098259679,18.773556076194357,82.23005968529571,1190.1580250749444,RED,2020-07-07,False
Madurai,100,433.89560844692204,20.124261251704805,81.67670682730923,1236.237152151961,RED,2020-07-08,False
Madurai,100,442.9035942564731,19.89311163895487,77.2139303482587,1392.577047591839,RED,2020-07-09,False
Madurai,100,446.2569320395908,19.669957271253868,72.95880149812733,1211.2227688815806,RED,2020-07-10,False
Madurai,100,449.01850433157,19.788158344315907,68.08090774543659,1305.0267061455074,RED,2020-07-11,False
Madurai,100,457.80731773699586,19.54710838759096,61.5723732549596,1396.855823677562,RED,2020-07-12,False
Madurai,100,471.13299990781604,19.710643840714553,56.101014869011095,1424.503299923772,RED,2020-07-13,False
Madurai,100,481.32451669964405,20.185783889622513,52.78592375366569,1489.6723510755526,RED,2020-07-14,False
Madurai,100,490.3763369900203,19.99195494770716,47.12720769058798,1479.7982524161919,RED,2020-07-15,False
Madurai,100,501.7513847641252,19.499410300091732,40.90501792114695,1497.2424933810626,RED,2020-07-16,False
Madurai,100,514.2661290396817,18.90129560177293,35.21984216459977,1493.621990539297,RED,2020-07-17,False
Madurai,100,525.2905009671858,17.807819084574625,26.429240862230547,1582.1597418515646,RED,2020-07-18,False
Madurai,100,541.9476036807113,16.84797994095523,18.867018722995677,1638.7712408318994,RED,2020-07-19,False
Madurai,100,557.8156857393852,15.79112804997839,13.18736003981089,1640.7460605637716,RED,2020-07-20,False
Madurai,100,570.7906920636051,14.756364474138923,4.085349986989335,1634.1633281241977,RED,2020-07-21,False
Madurai,100,592.9271048802638,13.484641259749381,-9.210526315789474,1925.12010195336,RED,2020-07-22,False
Madurai,100,611.0526627014287,13.217360114777618,-9.090909090909097,2130.1722174460842,RED,2020-07-23,False
Madurai,100,636.5862477820301,13.152005508693406,-4.842931937172779,2233.1919801254144,RED,2020-07-24,False
Madurai,100,660.8924673995294,12.727996285733235,-5.627931214174033,2300.0067143870883,RED,2020-07-25,False
Madurai,100,680.7056527324597,12.000128791293708,-9.551918433056082,2299.348441143131,RED,2020-07-26,False
Madurai,100,697.8668519754731,11.048647969598944,-20.437748720864143,2301.652397496982,RED,2020-07-27,False
Madurai,100,716.0362442774632,10.413223140495868,-30.30570252792476,2294.7405284354295,RED,2020-07-28,False
Madurai,100,733.854960732853,9.816922020129619,-36.08153331305142,2115.0319328350643,RED,2020-07-29,False
Madurai,100,747.9039118372868,9.497714218731684,-37.73526689293426,1930.0571512830404,RED,2020-07-30,False
Madurai,100,758.5556906777781,9.104305114128865,-40.748968581402714,1935.6524738566782,RED,2020-07-31,False
Madurai,100,769.9307384518828,8.91286401548578,-36.31427658894921,1934.9942006127208,RED,2020-08-01,False
Madurai,100,776.6812484989431,8.750740751192257,-34.34376007739438,1933.677654124806,RED,2020-08-02,False
Madurai,100,782.3139792849639,8.679329859360116,-29.72885732730794,1846.1273126784743,RED,2020-08-03,False
Madurai,100,786.0179929146823,8.281515768340629,-29.393939393939398,1666.4187170781095,RED,2020-08-04,False
Madurai,100,786.9823514928336,8.042999972150277,-26.315789473684205,1703.2820187397226,RED,2020-08-05,False
Madurai,100,791.6068892198781,7.489340495044022,-36.22920517560074,1870.812559326876,RED,2020-08-06,False
Madurai,100,793.6232753378314,6.890361778514222,-53.10621242484967,1935.3233372346995,RED,2020-08-07,False
Madurai,100,796.6040200339359,6.336323116711605,-66.65219279201044,1936.3107471006356,RED,2020-08-08,False
Madurai,100,802.1709990987192,6.0109289617486334,-69.40909090909092,1972.84491214027,RED,2020-08-09,False
Madurai,100,805.7435092859622,5.568098359763893,-71.86126038104541,1946.513982381975,RED,2020-08-10,False
Madurai,100,811.5515779952834,4.869288106297937,-88.68552412645592,1920.1830526236797,RED,2020-08-11,False
Madurai,100,821.4362534213359,4.663945142613197,-88.04347826086955,1932.3611076368911,RED,2020-08-12,False
Madurai,100,827.0032324861195,4.444385551109109,-93.2617769827072,1920.5121892456584,RED,2020-08-13,False
Madurai,100,836.0769700169083,4.068471963719296,-103.02835051546393,1938.6147034544863,RED,2020-08-14,False
Madurai,100,845.9397282025484,3.8034044096691453,-113.283378746594,1928.7406047951256,RED,2020-08-15,False
Madurai,100,855.21072089705,3.618657098923629,-119.61756373937676,1958.3629007732077,RED,2020-08-16,False
Madurai,100,863.7584446579378,3.636132961177366,-116.1898115840893,1938.6147034544863,RED,2020-08-17,False
Madurai,100,874.6951476237921,3.67836828785487,-102.31607629427792,1879.0409748763434,RED,2020-08-18,False
Madurai,100,880.7223887372386,3.6681266175592278,-95.9294436906377,1907.3467243665107,RED,2020-08-19,False
Madurai,100,887.9989125541997,3.603514660874716,-85.27397260273972,1970.2118191644406,RED,2020-08-20,False
Madurai,100,894.420663995072,3.52863338969345,-73.26388888888889,1973.1740487622487,RED,2020-08-21,False
Madurai,100,899.9218913386177,3.482708231855821,-61.048951048951054,1968.2369994325684,RED,2020-08-22,False
Madurai,100,899.8780568577928,3.4780067221978666,-54.06162464985994,1966.591316322675,RED,2020-08-23,False
Madurai,100,902.5081257072967,3.409587643887513,-45.7977207977208,1963.9582233468454,RED,2020-08-24,False
Madurai,100,905.0066911143256,3.3783783783783785,-29.247311827956985,1958.6920373951864,RED,2020-08-25,False
Madurai,100,908.6011185419811,3.027306059436511,-39.282868525896426,1960.9959937490373,RED,2020-08-26,False
Madurai,100,916.9296698987437,2.796634477483507,-43.33333333333335,1968.566136054547,RED,2020-08-27,False
Madurai,100,921.4665386641379,2.9184406441024664,-26.4873675631622,1973.5031853842274,RED,2020-08-28,False
Madurai,100,930.3211037908017,2.947204749452258,-17.346123101518785,2090.6758228086414,RED,2020-08-29,False
Madurai,100,942.0687446519194,2.945350487401996,-11.532385466034757,2137.742359751594,RED,2020-08-30,False
Madurai,100,949.0165098626923,2.9191685912240186,-13.370253164556958,1960.33772050508,RED,2020-08-31,False
Madurai,100,956.4683716029539,3.0339138405132906,-10.8761329305136,1951.1218950896766,RED,2020-09-01,False
Madurai,100,963.8983161028025,2.9991586893744744,-11.751326762699026,1971.5283656523554,RED,2020-09-02,False
Madurai,100,971.065253717701,2.947682029521961,-11.791730474732006,1939.2729766984437,RED,2020-09-03,False
Madurai,100,979.6568119594141,2.9934225244977406,-7.62331838565023,1966.9204529446538,RED,2020-09-04,False
Madurai,100,987.2182599017378,2.988255666807273,-6.240713224368499,1932.0319710149124,RED,2020-09-05,False
Madurai,100,1001.7493902952476,2.936157178488601,-6.408345752608043,1903.3970849027664,RED,2020-09-06,False
Madurai,100,1011.3710588363497,2.9754036190269804,-2.257829570284058,1901.0931285489157,RED,2020-09-07,False
Madurai,100,1023.3597893420056,2.994088923156001,0.2145922746781197,1870.812559326876,RED,2020-09-08,False
Madurai,100,1029.8692097445278,3.0432654451041734,12.237762237762238,1837.898897129007,RED,2020-09-09,False
Madurai,100,1038.2415955821157,3.0250575246458804,18.353105373342643,1819.4672462982005,RED,2020-09-10,False
Madurai,100,1047.2276641512542,2.8902701910801363,11.151339608979,1816.5050167003922,RED,2020-09-11,False
Madurai,100,1054.1754293620272,2.7942949810802946,6.919642857142853,1808.6057377729037,RED,2020-09-12,False
Madurai,100,1055.1397879401788,2.658801046902912,1.09375,1873.7747889246843,RED,2020-09-13,False
Madurai,100,1059.7424084268107,2.5686631369953674,-1.7713365539452635,1893.193849621427,RED,2020-09-14,False
Madurai,100,1064.7614564812807,2.4659846442024658,-10.517529215358932,1875.0913354125992,RED,2020-09-15,False
Madurai,100,1072.783166472268,2.4352871473226143,-10.65436241610738,1860.2801874235581,RED,2020-09-16,False
Madurai,100,1074.2735388203203,2.4319085994083443,-9.563758389261759,1829.9996182015186,RED,2020-09-17,False
Madurai,100,1075.9611663320852,2.340503544365681,-16.449086161879897,1806.3017814190528,RED,2020-09-18,False
Madurai,100,1079.0076627494275,2.270926855030367,-20.393559928443636,1832.9618477993267,RED,2020-09-19,False
Madurai,100,1079.0953317110775,2.2402762262618054,-21.668177697189478,1815.517606834456,RED,2020-09-20,False
Madurai,100,1079.2487523939653,2.197311238373746,-26.894639556377065,1758.9061078541213,RED,2020-09-21,False
Madurai,100,1080.58570405913,2.1012920106281565,-34.942084942084946,1756.6021515002706,RED,2020-09-22,False
Madurai,100,1082.7774281003833,2.1294253385421937,-35.93155893536122,1752.6525120365263,RED,2020-09-23,False
Madurai,100,1087.489634789078,2.1302753033173447,-35.57237464522233,1873.4456523027056,RED,2020-09-24,False
Madurai,100,1096.6510412815169,2.092493404748581,-31.90066857688633,1869.1668762169827,RED,2020-09-25,False
Madurai,100,1101.6920065763995,2.086897704213584,-28.12202097235462,1858.6345043136646,RED,2020-09-26,False
Madurai,100,1112.519123340191,2.066587864460205,-22.02097235462345,1906.030177878596,RED,2020-09-27,False
Madurai,100,1112.8259647059665,2.0640485287745696,-18.511450381679374,1839.5445802389006,RED,2020-09-28,False
Madurai,100,1117.7573437987865,2.084354595188141,-12.69990592662276,1825.3917054938167,RED,2020-09-29,False
Madurai,100,1119.927150599627,2.056831969940115,-13.41579448144624,1862.5841437774088,RED,2020-09-30,False
Madurai,100,1122.798309093669,2.0671885065099844,-12.559017941454202,1872.1291058147908,RED,2020-10-01,False
Madurai,100,1122.2942125641807,2.048588056087177,-9.532888465204952,1841.5193999707726,RED,2020-10-02,False
Madurai,100,1124.310598682134,2.0234707006121098,-7.707129094412343,1850.4060887641974,RED,2020-10-03,False
Madurai,100,1124.266764201309,2.019650655021834,-6.467181467181476,1806.6309180410315,RED,2020-10-04,False
Madurai,100,1126.1516468767868,1.9598302907633023,-7.447864945382329,1775.6920755750346,RED,2020-10-05,False
Madurai,100,1122.842143574494,1.9909820226035018,-1.5686274509803866,1651.2784324670897,RED,2020-10-06,False
Madurai,100,1130.4255087572305,1.991197626849177,-2.4342745861733093,1792.8071799179265,RED,2020-10-07,False
Madurai,100,1127.4228468207136,2.019828926905132,-1.732435033686245,1674.6471326275766,RED,2020-10-08,False
Madurai,100,1129.4392329386665,2.1229527284017697,4.296160877513699,1706.5733849595097,RED,2020-10-09,False
Madurai,100,1126.8091640891626,2.155138878082938,5.324909747292411,1725.334172412295,RED,2020-10-10,False
Madurai,100,1121.3079367456166,2.202849827016673,6.921029281277725,1650.6201592231323,RED,2020-10-11,False
Madurai,100,1121.0449298606663,2.2131419969109856,7.4204946996466425,1605.8575786340305,RED,2020-10-12,False
Madurai,100,1120.6065850524158,2.143597566938528,3.010948905109494,1535.7514781525692,RED,2020-10-13,False
Madurai,100,1128.4967916009277,2.099477558313426,2.7752081406105407,1468.6076072689166,RED,2020-10-14,False
Madurai,100,1131.346032854557,2.10000193727116,2.306273062730635,1451.4925029260246,RED,2020-10-15,False
Madurai,100,1137.0883498426408,2.122164183419749,4.722979109900083,1444.580633864472,RED,2020-10-16,False
Madurai,100,1139.7841704133823,2.1402199830782247,6.738544474393536,1413.641791398475,RED,2020-10-17,False
Madurai,100,1143.7073564472257,2.1156315275089588,6.159420289855078,1288.2407384245942,RED,2020-10-18,False
Madurai,100,1145.9209977288917,2.1306709509601407,9.605026929982042,1163.827095316649,RED,2020-10-19,False
Madurai,100,1145.2196460356906,2.0975273673734978,6.934306569343068,1018.348708402068,RED,2020-10-20,False
Madurai,100,1134.7212878780872,2.074440345353756,4.376163873370564,1015.7156154262385,RED,2020-10-21,False
Madurai,100,1129.1543088133037,2.022554785613075,0.2879078694817767,1012.7533858284303,RED,2020-10-22,False
Madurai,100,1114.8423508239193,1.9915070970785986,-7.9960513326752105,1006.1706533888565,RED,2020-10-23,False
Madurai,100,1104.8042547149792,1.9758768449452468,-11.244979919678716,949.8882910305005,RED,2020-10-24,False
Madurai,100,1096.1688619924412,1.9234614307993763,-17.15176715176716,944.2929684568627,RED,2020-10-25,False
Madurai,100,1088.89233817548,1.8900205305744535,-20.55378061767839,891.3019723182936,RED,2020-10-26,False
Madurai,100,1075.2817318792968,1.8915227981492428,-18.103448275862068,830.0825606302571,RED,2020-10-27,False
Madurai,100,1054.0877604003772,1.8734145631471701,-19.97780244173139,828.107740898385,RED,2020-10-28,False
Madurai,100,1039.8415541322304,1.8316330832138943,-24.741081703107028,872.8703214874869,RED,2020-10-29,False
Madurai,100,1027.085720212136,1.74341684093722,-34.76132190942472,858.3883101204245,RED,2020-10-30,False
Madurai,100,1009.2012520355089,1.7221908526256353,-40.353089533417396,826.4620577884915,RED,2020-10-31,False
Madurai,100,993.3331699768347,1.6768898106879662,-45.26315789473686,824.1581014346407,RED,2020-11-01,False
Madurai,100,979.7225636806517,1.6308359991946488,-52.81207133058985,816.5879591291308,RED,2020-11-02,False
Madurai,100,970.5830744286253,1.6123204769216872,-53.501400560224106,801.4476745181111,RED,2020-11-03,False
Madurai,100,964.6435022768286,1.581350964487765,-54.310344827586185,818.5627788610029,RED,2020-11-04,False
Madurai,100,963.6572264582646,1.5625,-51.673944687045136,772.812788405965,RED,2020-11-05,False
Madurai,100,963.0216264863012,1.4907030200960423,-54.65648854961834,780.0537940894963,RED,2020-11-06,False
Madurai,100,962.9120402842386,1.4225884280966905,-59.35999999999998,770.5088320521141,RED,2020-11-07,False
Madurai,100,958.0464129126561,1.3794838945827232,-59.53565505804311,768.2048756982633,RED,2020-11-08,False
Madurai,100,960.8299024450478,1.3275850270307261,-61.34020618556701,742.8613558059042,RED,2020-11-09,False
Madurai,100,962.276440312275,1.3028128914702197,-62.23776223776226,706.3271907662695,RED,2020-11-10,False
Madurai,100,966.747557356432,1.2695821714389353,-60.89285714285715,718.8343824014598,RED,2020-11-11,False
Madurai,100,968.6981917531474,1.2285623783881623,-60.03683241252302,695.1365456189941,RED,2020-11-12,False
Madurai,100,965.1475988063171,1.260332455263875,-47.20720720720719,638.1959100166806,RED,2020-11-13,False
Madurai,100,964.8407574405416,1.2425605379128617,-44.97257769652652,629.309221223256,RED,2020-11-14,False
Madurai,100,957.542316383168,1.2360090640664698,-40.74074074074075,598.6995153792378,RED,2020-11-15,False
